Date,Positive,Negative,TotalSamples,year
2021-04-29,,,7163789,2021
2021-04-30,,,7221431,2021
2021-01-05,,,7281978,2021
2021-02-05,,,7340768,2021
2021-03-05,,,7377560,2021
2021-04-05,,,7443337,2021
2021-05-05,,,7510673,2021
2021-06-05,,,7574249,2021
2021-07-05,,,7642667,2021
2021-08-05,,,7707585,2021
2021-09-05,,,7767351,2021
2021-10-05,,,7805157,2021
2021-11-05,,,7868067,2021
2021-12-05,,,7932936,2021
2021-05-13,,,8001745,2021
2021-05-14,,,8072800,2021
2021-05-15,,,8140404,2021
2021-05-16,,,8212826,2021
2021-05-17,,,8273820,2021
2021-05-18,,,8337236,2021
2021-05-19,,,8410481,2021
2021-05-20,,,8482144,2021
2021-05-21,,,8556117,2021
2021-05-22,,,8636245,2021
2021-05-23,,,8719503,2021
2021-05-24,,,8775622,2021
2021-05-25,,,8850305,2021
2021-05-26,,,8925740,2021
2021-05-27,,,9001438,2021
2021-05-28,,,9074280,2021
2021-05-29,,,9142425,2021
2021-05-30,,,9209841,2021
2021-05-31,,,9256146,2021
2021-01-06,,,9325491,2021
2021-02-06,,,9393735,2021
2021-03-06,,,9462776,2021
2021-04-06,,,9530712,2021
2021-05-06,,,9598059,2021
2021-06-06,,,9660801,2021
2021-07-06,,,9698676,2021
2021-08-06,,,9762160,2021
2021-09-06,,,9823991,2021
2021-10-06,,,9880737,2021
2021-11-06,,,9941391,2021
2021-12-06,,,9996859,2021
2021-06-13,,,10051022,2021
2021-06-14,,,10083279,2021
2021-06-15,,,10136118,2021
2021-06-16,,,10188326,2021
2021-06-17,,,10245131,2021
2021-06-18,,,10301323,2021
2021-06-19,,,10356036,2021
2021-06-20,,,10412909,2021
2021-06-21,,,10445775,2021
2021-06-22,,,10501071,2021
2021-06-23,,,10558558,2021
2021-06-24,,,10614550,2021
2021-06-25,,,10656459,2021
2021-06-26,,,10712980,2021
2021-06-27,,,10764272,2021
2021-06-28,,,10795548,2021
2021-06-29,,,10847309,2021
2021-06-30,,,10896152,2021
2021-01-07,,,10947245,2021
2021-02-07,,,10995612,2021
2021-03-07,,,11040759,2021
2021-04-07,,,11081636,2021
2021-05-07,,,11107570,2021
2021-06-07,,,11155450,2021
2021-07-07,,,11203403,2021
2021-08-07,,,11250086,2021
2021-09-07,,,11291779,2021
2021-10-07,,,11332750,2021
2021-11-07,,,11376098,2021
2021-12-07,,,11403143,2021
2021-07-13,,,11444310,2021
2021-07-14,,,11485744,2021
2021-07-15,,,11524579,2021
2021-07-16,,,11567826,2021
2021-07-17,,,11611376,2021
2021-07-18,,,11654465,2021
2021-07-19,,,11677723,2021
2021-07-20,,,11720116,2021
2021-07-21,,,11760706,2021
2021-07-22,,,11792233,2021
2021-07-23,,,11838018,2021
2021-07-24,,,11877764,2021
2021-07-25,,,11912389,2021
2021-07-26,,,11935633,2021
2021-07-27,,,11978055,2021
2021-07-28,,,12019354,2021
2021-07-29,,,12058233,2021
2021-07-30,,,12094239,2021
2021-07-31,,,12129632,2021
2021-01-08,,,12167824,2021
2021-02-08,,,12189923,2021
2021-03-08,,,12228333,2021
2021-04-08,,,12264923,2021
2021-05-08,,,12318033,2021
2021-06-08,,,12340205,2021
2021-07-08,,,12379434,2021
2021-08-08,,,12417669,2021
2021-09-08,,,12437299,2021
2021-10-08,,,12475529,2021
2020-07-04,363.0,16401.0,17638,2020
2020-08-04,363.0,16401.0,17638,2020
2020-09-04,463.0,17851.0,19107,2020
2020-10-04,561.0,20698.0,22349,2020
2020-11-04,678.0,22583.0,24857,2020
2020-12-04,796.0,25105.0,28505,2020
2020-04-13,847.0,28657.0,31804,2020
2020-04-14,1005.0,29376.0,34928,2020
2020-04-15,1076.0,31902.0,37860,2020
2020-04-16,1101.0,33739.0,40778,2020
2020-04-17,1229.0,36153.0,42847,2020
2020-04-18,1282.0,39092.0,47197,2020
2020-04-19,1478.0,43537.0,51614,2020
2020-04-20,1576.0,47657.0,57290,2020
2020-04-21,1735.0,54100.0,61492,2020
2020-04-22,1888.0,58552.0,66257,2020
2020-04-23,1964.0,63485.0,69764,2020
2020-04-24,2034.0,68133.0,74484,2020
2020-04-25,2083.0,71806.0,78993,2020
2020-04-26,2185.0,75670.0,82942,2020
2020-04-27,2262.0,80830.0,87777,2020
2020-04-28,2364.0,85834.0,92506,2020
2020-04-29,2438.0,90108.0,97790,2020
2020-04-30,2584.0,,103704,2020
2020-01-05,2666.0,100277.0,108543,2020
2020-02-05,2720.0,104705.0,113934,2020
2020-03-05,2886.0,112345.0,120240,2020
2020-04-05,3061.0,122513.0,129258,2020
2020-05-05,3158.0,128297.0,134987,2020
2020-06-05,3317.0,134172.0,139580,2020
2020-07-05,3427.0,139830.0,145510,2020
2020-08-05,3579.0,146198.0,152245,2020
2020-09-05,3708.0,152296.0,159157,2020
2020-10-05,3814.0,158830.0,166424,2020
2020-11-05,3988.0,168546.0,176130,2020
2020-12-05,4126.0,,185610,2020
2020-05-13,4328.0,186125.0,194683,2020
2020-05-14,4534.0,197269.0,204243,2020
2020-05-15,4747.0,203770.0,212317,2020
2020-05-16,4960.0,213395.0,221439,2020
2020-05-17,5202.0,221764.0,231946,2020
2020-05-18,5375.0,234165.0,243476,2020
2020-05-19,5845.0,244955.0,254533,2020
2020-05-20,6015.0,254128.0,265555,2020
2020-05-21,6227.0,266687.0,275974,2020
2020-05-22,6494.0,277744.0,287164,2020
2020-05-23,6657.0,292384.0,303935,2020
2020-05-24,7028.0,306209.0,317067,2020
2020-05-25,7300.0,318146.0,327836,2020
2020-05-26,7536.0,326368.0,337159,2020
2020-05-27,7816.0,338611.0,350600,2020
2020-05-28,8067.0,351861.0,365556,2020
2020-05-29,8365.0,365925.0,379315,2020
2020-05-30,8617.0,382315.0,395490,2020
2020-05-31,8831.0,396789.0,409777,2020
2020-01-06,9100.0,411965.0,425184,2020
2020-02-06,9373.0,428471.0,440789,2020
2020-03-06,9652.0,440850.0,454788,2020
2020-04-06,9862.0,451826.0,467129,2020
2020-05-06,10084.0,465349.0,480910,2020
2020-06-06,10337.0,478366.0,494480,2020
2020-07-06,10599.0,491233.0,506784,2020
2020-08-06,10876.0,503208.0,518350,2020
2020-09-06,11245.0,515872.0,530031,2020
2020-10-06,11600.0,527864.0,543312,2020
2020-11-06,11838.0,542256.0,558064,2020
2020-12-06,12068.0,556040.0,571543,2020
2020-06-13,12401.0,569314.0,584954,2020
2020-06-14,12694.0,583279.0,598920,2020
2020-06-15,12981.0,594991.0,609296,2020
2020-06-16,13216.0,606279.0,622334,2020
2020-06-17,13542.0,620217.0,637937,2020
2020-06-18,13857.0,636216.0,654816,2020
2020-06-19,14156.0,650510.0,667643,2020
2020-06-20,14537.0,664383.0,683017,2020
2020-06-21,14930.0,680233.0,699126,2020
2020-06-22,15232.0,691507.0,709592,2020
2020-06-23,15627.0,706363.0,726077,2020
2020-06-24,16009.0,721511.0,740855,2020
2020-06-25,16296.0,737395.0,757137,2020
2020-06-26,16660.0,750535.0,770174,2020
2020-06-27,16944.0,764966.0,784803,2020
2020-06-28,17271.0,780247.0,800214,2020
2020-06-29,17660.0,789921.0,809777,2020
2020-06-30,18014.0,803554.0,824213,2020
2020-01-07,18312.0,818485.0,839370,2020
2020-02-07,18662.0,832738.0,854274,2020
2020-03-07,19052.0,846953.0,869602,2020
2020-04-07,19532.0,865371.0,889355,2020
2020-05-07,20164.0,884457.0,909132,2020
2020-06-07,20688.0,896508.0,920600,2020
2020-07-07,21404.0,915326.0,940758,2020
2020-08-07,22063.0,936065.0,963454,2020
2020-09-07,22563.0,960369.0,987272,2020
2020-10-07,23174.0,981938.0,1009195,2020
2020-11-07,23748.0,1003903.0,1032198,2020
2020-12-07,24392.0,1025295.0,1054080,2020
2020-07-13,24936.0,1039250.0,1068283,2020
2020-07-14,25571.0,1065910.0,1096696,2020
2020-07-15,26437.0,1091930.0,1123902,2020
2020-07-16,27174.0,1119188.0,1151952,2020
2020-07-17,27789.0,1142148.0,1175379,2020
2020-07-18,28500.0,1169662.0,1204676,2020
2020-07-19,29434.0,1195328.0,1231760,2020
2020-07-20,30390.0,1207571.0,1244387,2020
2020-07-21,31373.0,1232900.0,1270376,2020
2020-07-22,32334.0,1259602.0,1298218,2020
2020-07-23,33220.0,1285878.0,1325580,2020
2020-07-24,34178.0,1309112.0,1349544,2020
2020-07-25,35298.0,1335929.0,1377850,2020
2020-07-26,36430.0,1361480.0,1403124,2020
2020-07-27,37564.0,1374679.0,1417882,2020
2020-07-28,38636.0,1402268.0,1445240,2020
2020-07-29,39780.0,1429523.0,1473098,2020
2020-07-30,40936.0,1455427.0,1500693,2020
2020-07-31,42083.0,1481949.0,1526962,2020
2020-01-08,43243.0,1507518.0,1553942,2020
2020-02-08,44410.0,1525094.0,1570989,2020
2020-03-08,45555.0,1538352.0,1584925,2020
2020-04-08,46679.0,1545391.0,1592318,2020
2020-05-08,47272.0,1570626.0,1619744,2020
2020-06-08,48996.0,1600732.0,1651221,2020
2020-07-08,50157.0,1626488.0,1678314,2020
2020-08-08,51328.0,1656370.0,1710963,2020
2020-09-08,52497.0,1683981.0,1740732,2020
2020-10-08,53670.0,1699840.0,1754897,2020
2020-11-08,,1727722.0,1784992,2020
2020-12-08,56100.0,1759088.0,1820131,2020
2020-08-13,57414.0,1778894.0,1839445,2020
2020-08-14,58692.0,1807490.0,1868534,2020
2020-08-15,59979.0,1835625.0,1898595,2020
2020-08-16,61296.0,1850043.0,1913726,2020
2020-08-17,62630.0,1865936.0,1930842,2020
2020-08-18,63977.0,1899725.0,1966178,2020
2020-08-19,,1930213.0,1998912,2020
2020-08-20,,1963754.0,2033646,2020
2020-08-21,67954.0,1990256.0,2062109,2020
2020-08-22,,2021945.0,2093850,2020
2020-08-23,,2048693.0,2122395,2020
2020-08-24,,2063202.0,2137137,2020
2020-08-25,,2091316.0,2166744,2020
2020-08-26,,2118295.0,2196353,2020
2020-08-27,,2148920.0,2228662,2020
2020-08-28,,2174174.0,2254613,2020
2020-08-29,,2193549.0,2274901,2020
2020-08-30,,2218765.0,2302023,2020
2020-08-31,,2230754.0,2314603,2020
2020-01-09,,2257909.0,2343369,2020
2020-02-09,,2277602.0,2364613,2020
2020-03-09,,2302972.0,2392144,2020
2020-04-09,,2326326.0,2416268,2020
2020-05-09,,2352305.0,2443995,2020
2020-06-09,,2378102.0,2471540,2020
2020-07-09,,2389258.0,2483715,2020
2020-08-09,,2417075.0,2513910,2020
2020-09-09,,2444289.0,2542632,2020
2020-10-09,,2472374.0,2572191,2020
2020-11-09,,2498205.0,2599477,2020
2020-12-09,,2527228.0,2630771,2020
2020-09-13,,2553839.0,2658373,2020
2020-09-14,,2566267.0,2672224,2020
2020-09-15,,2595594.0,2705303,2020
2020-09-16,,2626768.0,2738444,2020
2020-09-17,,2654216.0,2767508,2020
2020-09-18,,2680626.0,2795479,2020
2020-09-19,,2709269.0,2826262,2020
2020-09-20,,2739391.0,2856718,2020
2020-09-21,,2751165.0,2870267,2020
2020-09-22,,2782179.0,2904053,2020
2020-09-23,,2811835.0,2935751,2020
2020-09-24,,2842797.0,2968083,2020
2020-09-25,,2867910.0,2994763,2020
2020-09-26,,2893933.0,3024341,2020
2020-09-27,,2920018.0,3051135,2020
2020-09-28,,2929621.0,3062603,2020
2020-09-29,,2955369.0,3091105,2020
2020-09-30,,2980551.0,3118797,2020
2020-01-10,,3003442.0,3143572,2020
2020-02-10,,3023628.0,3165902,2020
2020-03-10,,3038596.0,3182409,2020
2020-04-10,,3061376.0,3207733,2020
2020-05-10,,3071195.0,3219068,2020
2020-06-10,,3094311.0,3245268,2020
2020-07-10,,3112877.0,3267575,2020
2020-08-10,,3136383.0,3291115,2020
2020-09-10,,3154680.0,3311811,2020
2020-10-10,,3176313.0,3335785,2020
2020-11-10,,3195594.0,3356935,2020
2020-12-10,,3203020.0,3366071,2020
2020-10-13,,3226089.0,3392097,2020
2020-10-14,,3246485.0,3414166,2020
2020-10-15,,3266766.0,3436121,2020
2020-10-16,,3284844.0,3456029,2020
2020-10-17,,3304360.0,3478430,2020
2020-10-18,,3315575.0,3490719,2020
2020-10-19,,3322097.0,3499421,2020
2020-10-20,,3343985.0,3524088,2020
2020-10-21,,3365283.0,3546683,2020
2020-10-22,,3385209.0,3568198,2020
2020-10-23,,3402531.0,3587537,2020
2020-10-24,,3422631.0,3609151,2020
2020-10-25,,3434999.0,3623031,2020
2020-10-26,,3441260.0,3631465,2020
2020-10-27,,3462427.0,3654738,2020
2020-10-28,,3483561.0,3677569,2020
2020-10-29,,3503822.0,3699339,2020
2020-10-30,,3521044.0,3718493,2020
2020-10-31,,3533901.0,3732880,2020
2020-01-11,,3551617.0,3753254,2020
2020-02-11,,3559145.0,3761961,2020
2020-03-11,,3580198.0,3785407,2020
2020-04-11,,3599886.0,3806335,2020
2020-05-11,,3617138.0,3825035,2020
2020-06-11,,3634205.0,3844472,2020
2020-07-11,,3652769.0,3865194,2020
2020-08-11,,3671577.0,3885562,2020
2020-09-11,,3682224.0,3896209,2020
2020-10-11,,3703657.0,3921623,2020
2020-11-11,,3724338.0,3943942,2020
2020-12-11,,3744714.0,3966824,2020
2020-11-13,,3764423.0,3988281,2020
2020-11-14,,3781300.0,4007392,2020
2020-11-15,,3787906.0,4015598,2020
2020-11-16,,3793329.0,4022884,2020
2020-11-17,,3803680.0,4035833,2020
2020-11-18,,3824525.0,4059776,2020
2020-11-19,,3854940.0,4091779,2020
2020-11-20,,3880547.0,4119378,2020
2020-11-21,,3907807.0,4149854,2020
2020-11-22,,3934715.0,4179816,2020
2020-11-23,,3946080.0,4194121,2020
2020-11-24,,3973287.0,4225732,2020
2020-11-25,,4002961.0,4259050,2020
2020-11-26,,4030640.0,4290454,2020
2020-11-27,,4059687.0,4322512,2020
2020-11-28,,4093818.0,4358971,2020
2020-11-29,,4127832.0,4395899,2020
2020-11-30,,4140463.0,4411509,2020
2020-01-12,,4162364.0,4435119,2020
2020-02-12,,4196748.0,4472909,2020
2020-03-12,,4233930.0,4512399,2020
2020-04-12,,4269390.0,4549574,2020
2020-05-12,,4303968.0,4586151,2020
2020-06-12,,4333657.0,4617606,2020
2020-07-12,,4344758.0,4630233,2020
2020-08-12,,4376876.0,4664755,2020
2020-09-12,,4404887.0,4694145,2020
2020-10-12,,4434303.0,4724809,2020
2020-11-12,,4460507.0,4752183,2020
2020-12-12,,4485147.0,4778273,2020
2020-12-13,,4513102.0,4807770,2020
2020-12-14,,4526438.0,4821740,2020
2020-12-15,,4558033.0,4855362,2020
2020-12-16,,4588095.0,4886577,2020
2020-12-17,,4617374.0,4917294,2020
2020-12-18,,4643895.0,4944021,2020
2020-12-19,,4671821.0,4973056,2020
2020-12-20,,4698043.0,5000134,2020
2020-12-21,,4707734.0,5010313,2020
2020-12-22,,4737642.0,5041704,2020
2020-12-23,,4765887.0,5071192,2020
2020-12-24,,4796004.0,5101937,2020
2020-12-25,,4823245.0,5129178,2020
2020-12-26,,4838513.0,5145231,2020
2020-12-27,,4866322.0,5173485,2020
2020-12-28,,,5183831,2020
2020-12-29,,,5213762,2020
2020-12-30,,,5239812,2020
2020-12-31,,,5265204,2020
2021-01-01,,,5285777,2021
2021-02-01,,,5304141,2021
2021-03-01,,,5325309,2021
2021-04-01,,,5333805,2021
2021-05-01,,,5358544,2021
2021-06-01,,,5382172,2021
2021-07-01,,,5405423,2021
2021-08-01,,,5427159,2021
2021-09-01,,,5450256,2021
2021-10-01,,,5475101,2021
2021-11-01,,,5485004,2021
2021-12-01,,,5510518,2021
2021-01-13,,,5533802,2021
2021-01-14,,,5555674,2021
2021-01-15,,,5568441,2021
2021-01-16,,,5591844,2021
2021-01-17,,,5613209,2021
2021-01-18,,,5622315,2021
2021-01-19,,,5647780,2021
2021-01-20,,,5670615,2021
2021-01-21,,,5683441,2021
2021-01-22,,,5705383,2021
2021-01-23,,,5726754,2021
2021-01-24,,,5744724,2021
2021-01-25,,,5751640,2021
2021-01-26,,,5771559,2021
2021-01-27,,,5778472,2021
2021-01-28,,,5797355,2021
2021-01-29,,,5814009,2021
2021-01-30,,,5832977,2021
2021-01-31,,,5851737,2021
2021-01-02,,,5858590,2021
2021-02-02,,,5872507,2021
2021-03-02,,,5889518,2021
2021-04-02,,,5908302,2021
2021-05-02,,,5925867,2021
2021-06-02,,,5945084,2021
2021-07-02,,,5963644,2021
2021-08-02,,,5970645,2021
2021-09-02,,,5992501,2021
2021-10-02,,,6012115,2021
2021-11-02,,,6031403,2021
2021-12-02,,,6049608,2021
2021-02-13,,,6068008,2021
2021-02-14,,,6087241,2021
2021-02-15,,,6093518,2021
2021-02-16,,,6111693,2021
2021-02-17,,,6126862,2021
2021-02-18,,,6142865,2021
2021-02-19,,,6161092,2021
2021-02-20,,,6178593,2021
2021-02-21,,,6196348,2021
2021-02-22,,,6202897,2021
2021-02-23,,,6221798,2021
2021-02-24,,,6238864,2021
2021-02-25,,,6255821,2021
2021-02-26,,,6272778,2021
2021-02-27,,,6288702,2021
2021-02-28,,,6304465,2021
2021-01-03,,,6311140,2021
2021-02-03,,,6328173,2021
2021-03-03,,,6343717,2021
2021-04-03,,,6360150,2021
2021-05-03,,,6376085,2021
2021-06-03,,,6393132,2021
2021-07-03,,,6410889,2021
2021-08-03,,,6418664,2021
2021-09-03,,,6438485,2021
2021-10-03,,,6456572,2021
2021-11-03,,,6474600,2021
2021-12-03,,,6484022,2021
2021-03-13,,,6500997,2021
2021-03-14,,,6515985,2021
2021-03-15,,,6523039,2021
2021-03-16,,,6540217,2021
2021-03-17,,,6556622,2021
2021-03-18,,,6574421,2021
2021-03-19,,,6595443,2021
2021-03-20,,,6620036,2021
2021-03-21,,,6646073,2021
2021-03-22,,,6657689,2021
2021-03-23,,,6692252,2021
2021-03-24,,,6726815,2021
2021-03-25,,,6756641,2021
2021-03-26,,,6789888,2021
2021-03-27,,,6824876,2021
2021-03-28,,,6858264,2021
2021-03-29,,,6869625,2021
2021-03-30,,,6873806,2021
2021-03-31,,,6908881,2021
2021-01-04,,,6945497,2021
2021-02-04,,,6983623,2021
2021-03-04,,,7010397,2021
2021-04-04,,,7056864,2021
2021-05-04,,,7076638,2021
2021-06-04,,,7128353,2021
2021-07-04,,,7178301,2021
2021-08-04,,,7230603,2021
2021-09-04,,,7285519,2021
2021-10-04,,,7341539,2021
2021-11-04,,,7398952,2021
2021-12-04,,,7425270,2021
2021-04-13,,,7484479,2021
2021-04-14,,,7524365,2021
2021-04-15,,,7567748,2021
2021-04-16,,,7628646,2021
2021-04-17,,,7695207,2021
2021-04-18,,,7760082,2021
2021-04-19,,,7800262,2021
2021-04-20,,,7886105,2021
2021-04-21,,,7967086,2021
2021-04-22,,,8025721,2021
2021-04-23,,,8111760,2021
2021-04-24,,,8197849,2021
2021-04-25,,,8277809,2021
2021-04-26,,,8322104,2021
2021-04-27,,,8411797,2021
2021-04-28,,,8497418,2021
2021-04-29,,,8582791,2021
2021-04-30,,,8664982,2021
2021-01-05,,,8749162,2021
2021-02-05,,,8833897,2021
2021-03-05,,,8882698,2021
2021-04-05,,,8982116,2021
2021-05-05,,,9074803,2021
2021-06-05,,,9164902,2021
2021-07-05,,,9242688,2021
2021-08-05,,,9322119,2021
2021-09-05,,,9397607,2021
2021-10-05,,,9438776,2021
2021-11-05,,,9522627,2021
2021-12-05,,,9599659,2021
2021-05-13,,,9672129,2021
2021-05-14,,,9739918,2021
2021-05-15,,,9790123,2021
2021-05-16,,,9862902,2021
2021-05-17,,,9899078,2021
2021-05-18,,,9973974,2021
2021-05-19,,,10028661,2021
2021-05-20,,,10070385,2021
2021-05-21,,,10118617,2021
2021-05-22,,,10181510,2021
2021-05-23,,,10234346,2021
2021-05-24,,,10258716,2021
2021-05-25,,,10317471,2021
2021-05-26,,,10366512,2021
2021-05-27,,,10423214,2021
2021-05-28,,,10469750,2021
2021-05-29,,,10521951,2021
2021-05-30,,,10571388,2021
2021-05-31,,,10591428,2021
2021-01-06,,,10643099,2021
2021-02-06,,,10692001,2021
2021-03-06,,,10743824,2021
2021-04-06,,,10795522,2021
2021-05-06,,,10849466,2021
2021-06-06,,,10902750,2021
2021-07-06,,,10922837,2021
2021-08-06,,,10974792,2021
2021-09-06,,,11022726,2021
2021-10-06,,,11068706,2021
2021-11-06,,,11115045,2021
2021-12-06,,,11161329,2021
2021-06-13,,,11206071,2021
2021-06-14,,,11224989,2021
2021-06-15,,,11270627,2021
2021-06-16,,,11314599,2021
2021-06-17,,,11358984,2021
2021-06-18,,,11404775,2021
2021-06-19,,,11449424,2021
2021-06-20,,,11489628,2021
2021-06-21,,,11505011,2021
2021-06-22,,,11547999,2021
2021-06-23,,,11590904,2021
2021-06-24,,,11635818,2021
2021-06-25,,,11680034,2021
2021-06-26,,,11723120,2021
2021-06-27,,,11767307,2021
2021-06-28,,,11781468,2021
2021-06-29,,,11825780,2021
2021-06-30,,,11868693,2021
2021-01-07,,,11910687,2021
2021-02-07,,,11952810,2021
2021-03-07,,,11998249,2021
2021-04-07,,,12041226,2021
2021-05-07,,,12057178,2021
2021-06-07,,,12104131,2021
2021-07-07,,,12148167,2021
2021-08-07,,,12189951,2021
2021-09-07,,,12232083,2021
2021-10-07,,,12278046,2021
2021-11-07,,,12317733,2021
2021-12-07,,,12331107,2021
2021-07-13,,,12372881,2021
2021-07-14,,,12410011,2021
2021-07-15,,,12446333,2021
2021-07-16,,,12482269,2021
2021-07-17,,,12517753,2021
2021-07-18,,,12552976,2021
2021-07-19,,,12566583,2021
2021-07-20,,,12600591,2021
2021-07-21,,,12636907,2021
2021-07-22,,,12654944,2021
2021-07-23,,,12690513,2021
2021-07-24,,,12724741,2021
2021-07-25,,,12757711,2021
2021-07-26,,,12769806,2021
2021-07-27,,,12805574,2021
2021-07-28,,,12837892,2021
2021-07-29,,,12869262,2021
2021-07-30,,,12902575,2021
2021-07-31,,,12935008,2021
2021-01-08,,,12967441,2021
2021-02-08,,,12977775,2021
2021-03-08,,,13007474,2021
2021-04-08,,,13037838,2021
2021-05-08,,,13069409,2021
2021-06-08,,,13099269,2021
2021-07-08,,,13130312,2021
2021-08-08,,,13160683,2021
2021-09-08,,,13170398,2021
2021-10-08,,,13185136,2021
2020-04-05,,169.0,170,2020
2020-05-05,0.0,171.0,181,2020
2020-06-05,0.0,189.0,189,2020
2020-07-05,0.0,207.0,216,2020
2020-08-05,0.0,214.0,216,2020
2020-09-05,0.0,219.0,219,2020
2020-10-05,0.0,219.0,219,2020
2020-11-05,0.0,219.0,219,2020
2020-12-05,0.0,229.0,348,2020
2020-05-13,0.0,268.0,439,2020
2020-05-14,0.0,292.0,579,2020
2020-05-15,0.0,229.0,348,2020
2020-05-16,0.0,424.0,840,2020
2020-05-17,0.0,449.0,947,2020
2020-05-18,0.0,536.0,1087,2020
2020-05-19,0.0,827.0,1204,2020
2020-05-20,0.0,955.0,1342,2020
2020-05-22,0.0,1347.0,1637,2020
2020-05-23,0.0,1398.0,1707,2020
2020-05-24,1.0,1471.0,1855,2020
2020-05-25,1.0,1508.0,2103,2020
2020-05-26,1.0,1508.0,2255,2020
2020-05-27,1.0,1665.0,2417,2020
2020-05-28,1.0,1801.0,2626,2020
2020-05-29,1.0,1880.0,2759,2020
2020-05-30,1.0,2015.0,2829,2020
2020-05-31,1.0,2173.0,2925,2020
2020-01-06,1.0,2601.0,3525,2020
2020-02-06,1.0,2857.0,3788,2020
2020-03-06,2.0,3062.0,4102,2020
2020-04-06,2.0,3894.0,4358,2020
2020-05-06,3.0,4143.0,4761,2020
2020-06-06,3.0,4273.0,5005,2020
2020-08-06,6.0,4953.0,5547,2020
2020-09-06,12.0,5508.0,5815,2020
2020-10-06,12.0,5850.0,6161,2020
2020-11-06,12.0,6063.0,6692,2020
2020-12-06,26.0,4830.0,5157,2020
2020-06-13,62.0,5029.0,5377,2020
2020-06-14,67.0,5177.0,5664,2020
2020-06-15,68.0,5521.0,5762,2020
2020-06-16,68.0,5715.0,6192,2020
2020-06-17,70.0,6004.0,6349,2020
2020-06-19,70.0,6500.0,6882,2020
2020-06-20,70.0,6932.0,7183,2020
2020-06-21,70.0,8803.0,9354,2020
2020-06-22,78.0,,9449,2020
2020-06-23,79.0,,9594,2020
2020-06-24,83.0,,9849,2020
2020-06-25,85.0,,10025,2020
2020-06-26,86.0,,10212,2020
2020-06-27,87.0,,10219,2020
2020-06-28,88.0,,10364,2020
2020-06-29,88.0,,10440,2020
2020-06-30,88.0,,10535,2020
2020-01-07,88.0,,10723,2020
2020-02-07,88.0,,10900,2020
2020-03-07,101.0,,11072,2020
2020-04-07,103.0,,11242,2020
2020-05-07,125.0,,11387,2020
2020-06-07,125.0,,11407,2020
2020-07-07,125.0,,11581,2020
2020-08-07,129.0,,11820,2020
2020-09-07,130.0,,12012,2020
2020-10-07,130.0,,12119,2020
2020-11-07,156.0,,12246,2020
2020-12-07,160.0,,12531,2020
2020-07-13,162.0,10636.0,12636,2020
2020-07-14,211.0,,12939,2020
2020-07-15,,11355.0,13352,2020
2020-07-16,235.0,11751.0,13762,2020
2020-07-17,254.0,12322.0,14373,2020
2020-07-18,273.0,13051.0,15139,2020
2020-07-19,283.0,13857.0,15957,2020
2020-07-20,305.0,14787.0,16906,2020
2020-07-21,330.0,15418.0,17564,2020
2020-07-22,438.0,17218.0,19484,2020
2020-07-23,460.0,18267.0,20050,2020
2020-07-24,477.0,18748.0,20785,2020
2020-07-25,512.0,,21272,2020
2020-07-27,545.0,,22410,2020
2020-07-28,579.0,20465.0,22993,2020
2020-07-29,596.0,,23637,2020
2020-07-30,610.0,21560.0,24150,2020
2020-07-31,639.0,22220.0,24939,2020
2020-01-08,650.0,23282.0,25916,2020
2020-02-08,658.0,23804.0,26473,2020
2020-03-08,688.0,24431.0,27115,2020
2020-04-08,783.0,25310.0,28089,2020
2020-05-08,788.0,,29035,2020
2020-06-08,829.0,,29467,2020
2020-07-08,854.0,,29958,2020
2020-08-08,854.0,,30533,2020
2020-09-08,866.0,,30732,2020
2020-10-08,910.0,,31193,2020
2020-11-08,,,31604,2020
